lgid,lgtype,latitude,longitude,govname
67111,6,39.68,-105.35,West Jefferson County Metropolitan District
67112,6,40,-104.73,Lochbuie Station Residential Metropolitan District
67113,6,40.63,-105.04,Waters' Edge Metropolitan District No. 1
67114,6,40.63,-105.04,Waters' Edge Metropolitan District No. 2
67115,6,40.63,-105.04,Waters' Edge Metropolitan District No. 3
67116,6,40.63,-105.04,Waters' Edge Metropolitan District No. 4
67117,6,40.63,-105.04,Waters' Edge Metropolitan District No. 5
67118,6,40.39,-104.8,Cobblestone Metropolitan District No. 1
67119,6,40.39,-104.8,Cobblestone Metropolitan District No. 2
67120,6,40.39,-104.8,Cobblestone Metropolitan District No. 3
67121,6,40.39,-104.8,Cobblestone Metropolitan District No. 4
67122,6,39.79,-105.13,Haskins Station Metropolitan District
67123,6,40.12,-105.02,Shores on Plum Creek Metropolitan District No. 6
67124,6,40.09,-105.03,Shores on Plum Creek Metropolitan District No. 7
67125,6,40.09,-105.03,Shores on Plum Creek Metropolitan District No. 8
67126,6,40.09,-105.04,Shores on Plum Creek Metropolitan District No. 9
67127,6,40.12,-105.01,Shores on Plum Creek Metropolitan District No. 10
67128,6,39.33,-104.86,Lanterns Metropolitan District No. 4
67129,6,39.32,-104.86,Lanterns Metropolitan District No. 5
67130,6,39.69,-104.94,4201 Arkansas Metropolitan District No. 1
67131,6,39.69,-104.94,4201 Arkansas Metropolitan District No. 2
67132,6,39.85,-104.79,Nexus North at DIA Metropolitan District
67133,6,40.39,-105.14,Parkside Metropolitan District
67135,6,40.33,-104.93,Johnstown Village Metropolitan District No. 1
67136,6,40.33,-104.94,Johnstown Village Metropolitan District No. 2
67137,6,40.33,-104.94,Johnstown Village Metropolitan District No. 3
67138,6,40.33,-104.94,Johnstown Village Metropolitan District No. 4
67139,6,40.33,-104.93,Johnstown Village Metropolitan District No. 5
67140,6,40.44,-104.78,Northridge Estates Metropolitan District No. 1
67141,6,40.44,-104.78,Northridge Estates Metropolitan District No. 2
67142,6,40.43,-104.78,Northridge Estates Metropolitan District No. 3
67145,6,40.03,-104.73,Blue Lake Metropolitan District No. 4
67146,6,40.03,-104.73,Blue Lake Metropolitan District No. 5
67147,6,40.03,-104.73,Blue Lake Metropolitan District No. 6
67148,6,39.74,-105.02,River Mile Platte Valley Metropolitan District
67149,6,39.74,-105.02,River Mile Metropolitan District No. 1
67150,6,39.74,-105.02,River Mile Metropolitan District No. 2
67151,6,39.74,-105.02,River Mile Metropolitan District No. 3
67152,6,39.74,-105.02,River Mile Metropolitan District No. 4
67153,6,39.74,-105.02,River Mile Metropolitan District No. 5
67154,79,39.85,-105.16,West Point Metropolitan District - Park Ridge Subdistrict
67155,6,39.77,-104.51,Rocky Mountain Rail Park Metropolitan District
67160,6,40.04,-105.05,Erie Commons Metropolitan District No. 3
67161,6,40.19,-104.97,RM Mead Metropolitan District
67162,6,40.24,-104.99,Highlands-Mead Metropolitan District
67163,6,40.12,-104.95,Frederick Metropolitan District
67164,6,40.17,-104.9,Homestead Ranch Metropolitan District No. 1
67165,6,40.17,-104.9,Homestead Ranch Metropolitan District No. 2
67166,6,40.17,-104.9,Homestead Ranch Metropolitan District No. 3
67167,6,40.16,-104.9,Homestead Ranch Metropolitan District No. 4
67168,6,40.21,-104.95,Red Barn Metropolitan District
67169,6,40.14,-104.91,Skyview Meadows Metropolitan District
67170,6,40.52,-104.94,Ridge at Harmony Road Metropolitan District No. 4
67171,6,40.47,-104.88,Future Legends Sports Park Metropolitan District No. 1
67172,6,40.47,-104.88,Future Legends Sports Park Metropolitan District No. 2
67173,6,40.11,-104.51,Evan's Place Metropolitan District
67174,6,39.82,-104.67,White Buffalo Metropolitan District No. 1
67175,6,39.82,-104.67,White Buffalo Metropolitan District No. 2
67176,6,39.82,-104.68,White Buffalo Metropolitan District No. 3
67177,6,39.8,-104.7,HM Metropolitan District No. 1
67178,6,39.81,-104.7,HM Metropolitan District No. 2
67179,6,39.8,-104.71,HM Metropolitan District No. 3
67180,6,39.8,-104.7,HM Metropolitan District No. 4
67181,6,39.8,-104.7,HM Metropolitan District No. 5
67182,6,39.8,-104.7,HM Metropolitan District No. 6
67183,6,39.8,-104.7,HM Metropolitan District No. 7
67184,6,39.8,-104.7,HM Metropolitan District No. 8
67185,6,39.8,-104.7,HM Metropolitan District No. 9
67186,6,39.92,-104.97,Karl's Farm Metropolitan District No. 1
67187,6,39.92,-104.97,Karl's Farm Metropolitan District No. 2
67188,6,39.91,-104.97,Karl's Farm Metropolitan District No. 3
67189,6,40,-104.89,Promontory Metropolitan District No. 1
67190,6,39.99,-104.87,Promontory Metropolitan District No. 2
67191,6,39.99,-104.87,Promontory Metropolitan District No. 3
67192,6,39.99,-104.87,Promontory Metropolitan District No. 4
67193,6,39.99,-104.87,Promontory Metropolitan District No. 5
67194,6,39.81,-104.75,Painted Prairie Metropolitan District No. 10
67195,6,39.81,-104.73,Painted Prairie Metropolitan District No. 11
67196,6,39.81,-104.73,Painted Prairie Metropolitan District No. 12
67197,6,40.1,-104.92,Prosperity Metropolitan District
67200,57,37.13,-108.06,RII-DII Business Improvement District
67201,57,39.63,-106.07,Fourth Street Crossing Business Improvement District
67202,6,39.74,-104.75,SLC Metropolitan District No. 1
67203,6,39.74,-104.75,SLC Metropolitan District No. 2
67204,6,39.73,-104.74,SLC Metropolitan District No. 3
67205,6,39.74,-104.75,SLC Metropolitan District No. 4
67207,6,39.79,-105.13,Hance Ranch Metropolitan District
67208,6,39.76,-104.68,ATEC Metropolitan District No. 1
67209,6,39.76,-104.71,ATEC Metropolitan District No. 2
67211,6,39.68,-104.73,Pioneer Business Metropolitan District
67214,6,39.89,-104.77,Reunion Center Metropolitan District No. 1
67215,6,39.9,-104.77,Reunion Center Metropolitan District No. 2
67216,6,39.9,-104.77,Reunion Center Metropolitan District No. 3
67217,6,39.9,-104.77,Reunion Center Metropolitan District No. 4
67218,6,39.9,-104.77,Reunion Center Metropolitan District No. 5
67219,6,39.87,-104.84,Reunion Natural Resource Metropolitan District
67220,16,37.13,-108.06,Southwest La Plata Library District
67221,6,39.56,-105.09,Meadowbrook Heights Metropolitan District
67222,6,39.89,-104.82,Reunion Village Metropolitan District No. 1
67223,6,39.89,-104.82,Reunion Village Metropolitan District No. 2
67224,6,39.89,-104.82,Reunion Village Metropolitan District No. 3
67225,6,39.89,-104.82,Reunion Village Metropolitan District No. 4
67226,6,39.89,-104.82,Reunion Village Metropolitan District No. 5
67227,6,39.89,-104.77,"Reunion Sports, Entertainment and Cultural Metropolitan District"
67229,6,40.4,-105.03,West Boyd Metropolitan District No. 1
67230,6,40.4,-105.02,West Boyd Metropolitan District No. 2
67231,6,40.4,-105.02,West Boyd Metropolitan District No. 3
67232,6,39.87,-104.81,Reunion Ridge Metropolitan District No. 1
67233,6,39.87,-104.81,Reunion Ridge Metropolitan District No. 2
67234,6,39.87,-104.81,Reunion Ridge Metropolitan District No. 3
67235,6,39.87,-104.81,Reunion Ridge Metropolitan District No. 4
67236,6,39.7,-104.77,Commons at East Creek Metropolitan District
67237,6,39.77,-105.08,Ridgetop Village Metropolitan District
67238,6,40.29,-105.09,Berthoud 160 Metropolitan District
67239,6,40,-104.97,Village at North Creek Metropolitan District
67240,6,40.04,-104.72,Real Weld Metropolitan District
67241,6,40.37,-104.42,Platte River Metropolitan District
67242,6,40.06,-104.93,Bridle Creek Metropolitan District No. 1
67243,6,39.12,-108.63,Mosaic Metropolitan District No. 1
67244,6,39.8,-104.98,Pivot Denver Metropolitan District
67246,6,37.22,-107.82,Elevation Park Metropolitan District
67247,6,38.89,-104.69,Gardens at North Carefree Metropolitan District
67249,6,39.66,-105.03,Loretto Heights Metropolitan District No. 1
67250,6,39.66,-105.03,Loretto Heights Metropolitan District No. 2
67251,6,39.66,-105.03,Loretto Heights Metropolitan District No. 3
67252,6,39.66,-105.03,Loretto Heights Metropolitan District No. 4
67253,6,39.66,-105.03,Loretto Heights Metropolitan District No. 5
67254,6,39.66,-105.03,Loretto Heights Programming Metropolitan District
67255,6,39.73,-105.52,Soda Creek Highlands Metropolitan District No. 1
67256,6,39.73,-105.52,Soda Creek Highlands Metropolitan District No. 2
67257,6,39.81,-105.03,Berkley Shores Metropolitan District
67258,6,40.01,-105.1,Nine Mile Metropolitan District
67261,6,40,-104.73,Ridgeline Vista Metropolitan District
67262,6,39.58,-105.03,RiverPark Metropolitan District
67263,6,40.41,-104.97,Kinston Metropolitan District No. 1
67264,6,40.42,-104.98,Kinston Metropolitan District No. 2
67265,6,40.41,-104.98,Kinston Metropolitan District No. 3
67266,6,40.42,-104.98,Kinston Metropolitan District No. 4
67267,6,40.43,-104.98,Kinston Metropolitan District No. 5
67268,6,40.41,-104.97,Kinston Metropolitan District No. 6
67269,6,40.41,-104.97,Kinston Metropolitan District No. 7
67270,6,40.41,-104.97,Kinston Metropolitan District No. 8
67271,6,40.42,-104.97,Kinston Metropolitan District No. 9
67272,6,40.42,-104.98,Kinston Metropolitan District No. 10
67273,6,38.83,-104.83,Stadium Metropolitan District
67275,6,40.6,-105.06,Northfield Metropolitan District No. 2
67276,6,40.6,-105.06,Northfield Metropolitan District No. 3
67277,6,39.56,-104.69,Trails Metropolitan District
67279,6,38.82,-104.75,Chapel Heights Metropolitan District
67280,6,40.16,-105.14,Mountain Brook Metropolitan District
67282,6,39.57,-104.88,Jones Metropolitan District No. 1
67283,6,39.57,-104.88,Jones Metropolitan District No. 2
67284,6,39.57,-104.88,Jones Metropolitan District No. 3
67285,6,39.57,-104.88,Jones Metropolitan District No. 4
67286,6,39.57,-104.88,Jones Metropolitan District No. 5
67287,6,39.76,-104.42,Bennett Ranch Metropolitan District No. 1
67288,6,39.77,-104.42,Bennett Ranch Metropolitan District No. 2
67289,6,39.77,-104.42,Bennett Ranch Metropolitan District No. 3
67290,6,39.77,-104.42,Bennett Ranch Metropolitan District No. 4
67292,6,39.08,-104.62,Winsome Metropolitan District No. 1
67293,6,39.08,-104.61,Winsome Metropolitan District No. 2
67294,6,39.08,-104.62,Winsome Metropolitan District No. 3
67295,6,39.07,-104.6,Winsome Metropolitan District No. 4
67297,6,38.95,-104.54,Saddlehorn Ranch Metropolitan District No. 1
67298,6,38.95,-104.54,Saddlehorn Ranch Metropolitan District No. 2
67299,6,38.95,-104.54,Saddlehorn Ranch Metropolitan District No. 3
67300,6,38.85,-104.73,Ridge at Sand Creek Metropolitan District
67301,6,38.94,-104.6,Falcon Field Metropolitan District
67302,6,39.94,-105.13,Redtail Ridge Metropolitan District No. 1
67303,6,39.94,-105.13,Redtail Ridge Metropolitan District No. 2
67304,6,39.95,-105.14,Redtail Ridge Metropolitan District
67305,6,39.94,-105.13,Redtail Ridge Metropolitan District No. 4
67306,6,38.84,-104.41,"Mayberry, Colorado Springs Metropolitan District No. 2"
67308,6,40.52,-104.97,Timnath Lakes Metropolitan District No. 4
67309,6,40.52,-104.97,Timnath Lakes Metropolitan District No. 5
67310,6,40.52,-104.97,Timnath Lakes Metropolitan District No. 6
67311,6,40.34,-104.97,Vista Commons Metropolitan District No. 1
67312,6,40.34,-104.97,Vista Commons Metropolitan District No. 2
67313,6,40.34,-104.97,Vista Commons Metropolitan District No. 3
67314,6,40.34,-104.98,Vista Commons Metropolitan District No. 4
67318,6,40.04,-105.02,Westerly Metropolitan District No. 1
67319,6,40.04,-105.01,Westerly Metropolitan District No. 2
67320,6,40.04,-105.01,Westerly Metropolitan District No. 3
67321,6,40.04,-105.01,Westerly Metropolitan District No. 4
67323,6,39.98,-104.92,Westwood Metropolitan District
67324,6,39.73,-104.72,Buckley Metropolitan District No. 1
67325,6,39.73,-104.72,Buckley Metropolitan District No. 2
67326,6,39.73,-104.72,Buckley Metropolitan District No. 3
67327,6,39.73,-104.72,Buckley Metropolitan District No. 4
67328,6,40.62,-105.02,Montava Metropolitan District No. 1
67329,6,40.62,-105.02,Montava Metropolitan District No. 2
67330,6,40.62,-105.02,Montava Metropolitan District No. 3
67331,6,40.62,-105.02,Montava Metropolitan District No. 4
67332,6,40.62,-105.02,Montava Metropolitan District No. 5
67333,6,40.62,-105.02,Montava Metropolitan District No. 6
67334,6,40.62,-105.02,Montava Metropolitan District No. 7
67335,6,38.98,-104.66,Retreat Metropolitan District No. 1
67336,6,38.98,-104.66,Retreat Metropolitan District No. 2
67337,6,39.64,-105.34,Evergreen Metropolitan District
67338,6,39.8,-104.73,Sky Dance Metropolitan District No. 1
67339,6,39.8,-104.73,Sky Dance Metropolitan District No. 2
67341,6,40.44,-104.83,Cache Metropolitan District No. 1
67342,6,40.43,-104.83,Cache Metropolitan District No. 2
67343,6,40.43,-104.83,Cache Metropolitan District No. 3
67344,6,40.43,-104.83,Cache Metropolitan District No. 4
67345,6,40.44,-104.83,Cache Metropolitan District No. 5
67346,6,40.44,-104.83,Cache Metropolitan District No. 6
67347,6,40.43,-104.83,Cache Metropolitan District No. 7
67348,6,40.43,-104.83,Cache Metropolitan District No. 8
67349,6,40.08,-104.8,Vincent Village Metropolitan District
67350,6,40.32,-104.9,Johnstown Farms East Metropolitan District
67351,6,39.89,-104.76,Third Creek Metropolitan District No. 1
67352,6,39.89,-104.75,Third Creek Metropolitan District No. 2
67353,6,39.89,-104.75,Third Creek Metropolitan District No. 3
67354,6,39.55,-107.63,River Valley Metropolitan District
67357,79,39.93,-105.14,Subdistrict No. 1 of the Coalton Metropolitan District
67358,6,39.72,-104.91,Boulevard at Lowry Metropolitan District
67359,6,39.61,-104.9,Greenwood Consolidated Metropolitan District
67364,6,40.46,-105,Airpark North Metropolitan District No. 1
67365,6,40.46,-105,Airpark North Metropolitan District No. 2
67366,6,40.46,-105.01,Airpark North Metropolitan District No. 3
67367,6,40.46,-105.01,Airpark North Metropolitan District No. 4
67368,6,39.74,-105.5,Mighty Argo Metropolitan District No. 1
67369,6,39.74,-105.5,Mighty Argo Metropolitan District No. 2
67370,6,39.74,-105.5,Mighty Argo Metropolitan District No. 3
67371,6,39.07,-104.86,Jackson Creek Commercial Metropolitan District No. 1
67372,6,39.07,-104.85,Jackson Creek Commercial Metropolitan District No. 2
67373,6,39.07,-104.85,Jackson Creek Commercial Metropolitan District No. 3
67374,6,39.07,-104.86,Jackson Creek Commercial Metropolitan District No. 4
67375,6,39.07,-104.86,Jackson Creek Commercial Metropolitan District No. 5
67376,6,39.08,-104.85,Jackson Creek Commercial Metropolitan District No. 6
67377,6,39.08,-104.86,Jackson Creek Commercial Metropolitan District No. 7
67378,6,38.88,-104.71,Greenways Metropolitan District No. 1
67379,6,38.89,-104.71,Greenways Metropolitan District No. 2
67380,6,38.88,-104.71,Greenways Metropolitan District No. 3
67381,6,39.99,-104.99,Baseline Metropolitan District No. 5
67382,6,39.99,-104.99,Baseline Metropolitan District No. 6
67383,6,39.99,-104.99,Baseline Metropolitan District No. 7
67384,6,39.99,-104.99,Baseline Metropolitan District No. 8
67385,6,39.99,-104.99,Baseline Metropolitan District No. 9
67387,6,39.06,-108.64,Redlands 360 Metropolitan District No. 1
67388,6,39.07,-108.64,Redlands 360 Metropolitan District No. 9
67389,79,39.07,-104.85,Triview Metropolitan District Subdistrict A
67391,6,39.96,-104.77,Prairie Corner Metropolitan District
67392,6,39.57,-105.13,Deer Creek Villas Metropolitan District
67395,6,39.72,-104.61,Prosper Metropolitan District No. 5
67396,6,39.72,-104.61,Prosper Metropolitan District No. 6
67397,6,39.72,-104.61,Prosper Metropolitan District No. 7
67398,6,39.72,-104.61,Prosper Metropolitan District No. 8
67399,6,39.72,-104.61,Prosper Metropolitan District No. 9
67400,6,39.72,-104.61,Prosper Metropolitan District No. 10
67401,6,38.83,-104.42,"Mayberry, Colorado Springs Metropolitan District No. 3"
67402,6,38.82,-104.42,"Mayberry, Colorado Springs Metropolitan District No. 4"
67403,6,38.83,-104.42,"Mayberry, Colorado Springs Metropolitan District No. 5"
67404,6,38.83,-104.42,"Mayberry, Colorado Springs Metropolitan District No. 6"
67405,6,38.83,-104.42,"Mayberry, Colorado Springs Metropolitan District No. 7"
67406,6,38.84,-104.41,"Mayberry, Colorado Springs Metropolitan District No. 8"
67408,6,39.86,-104.77,Legato Metropolitan District No. 1
67409,6,39.86,-104.77,Legato Metropolitan District No. 2
67410,6,39.87,-104.76,Legato Metropolitan District No. 3
67411,6,39.86,-104.76,Legato Metropolitan District No. 4
67412,6,39.87,-104.76,Legato Metropolitan District No. 5
67413,6,39.86,-104.76,Legato Metropolitan District No. 6
67414,6,39.86,-104.76,Legato Metropolitan District No. 7
67415,6,40.1,-105,Wyndham Hill Metropolitan District No. 4
67416,6,40.24,-104.97,34 9.5 Metropolitan District
67419,6,38.83,-104.68,Reagan Ranch Metropolitan District No. 1
67420,6,38.84,-104.69,Reagan Ranch Metropolitan District No. 2
67421,6,38.83,-104.68,Reagan Ranch Metropolitan District No. 3
67423,6,39.74,-104.45,Muegge Farms Metropolitan District No. 5
67424,6,39.74,-104.45,Muegge Farms Metropolitan District No. 6
67425,6,39.74,-104.45,Muegge Farms Metropolitan District No. 7
67426,6,39.74,-104.45,Muegge Farms Metropolitan District No. 8
67427,6,39.5,-104.59,Spring Valley Metropolitan District No. 5
67428,6,39.48,-104.58,Spring Valley Metropolitan District No. 6
67429,6,39.92,-105.07,Broomfield Town Square Metropolitan District No. 1
67430,6,39.92,-105.07,Broomfield Town Square Metropolitan District No. 2
67433,20,38.23,-108.22,Shavano Conservation District
67434,6,39.1,-108.62,West Junction Metropolitan District
67435,6,38.84,-104.69,Crossroads Metropolitan District No. 1
67436,6,38.85,-104.69,Crossroads Metropolitan District No. 2
67437,6,38.95,-104.65,North Meadow Metropolitan District No. 1
67438,6,38.94,-104.65,North Meadow Metropolitan District No. 2
67439,6,38.95,-104.65,North Meadow Metropolitan District No. 3
67440,6,38.95,-104.64,North Meadow Metropolitan District No. 4
67441,6,38.95,-104.65,North Meadow Metropolitan District No. 5
67444,6,38.83,-104.81,GSF Metropolitan District No. 1
67445,6,38.83,-104.81,GSF Metropolitan District No. 2
67447,6,40.21,-104.95,Meadow Ridge Metropolitan District No. 1
67448,6,40.21,-104.95,Meadow Ridge Metropolitan District No. 2
67449,6,40.21,-104.95,Meadow Ridge Metropolitan District No. 3
67450,6,40.21,-104.95,Meadow Ridge Commercial Metropolitan District
67451,79,39.48,-105.06,Sterling Ranch Colorado Metropolitan District No. 7 Subdistrict-A
67452,6,39.78,-104.67,King Ranch Metropolitan District No. 1
67453,6,39.79,-104.67,King Ranch Metropolitan District No. 2
67454,6,39.79,-104.67,King Ranch Metropolitan District No. 3
67455,6,39.79,-104.67,King Ranch Metropolitan District No. 4
67456,6,39.79,-104.67,King Ranch Metropolitan District No. 5
67464,79,39.5,-105.03,Sterling Ranch Colorado Metropolitan District No. 7 Subdistrict-B
67466,6,38.96,-104.64,Ranch Metropolitan District No. 1
67467,6,38.96,-104.64,Ranch Metropolitan District No. 2
67468,6,38.96,-104.64,Ranch Metropolitan District No. 3
67469,6,38.96,-104.64,Ranch Metropolitan District No. 4
67470,6,39.08,-104.85,Cloverleaf Metropolitan District
67471,6,38.31,-104.57,Villa Bella Metropolitan District No. 1
67472,6,38.31,-104.57,Villa Bella Metropolitan District No. 2
67473,6,38.31,-104.56,Villa Bella Metropolitan District No. 3
67474,6,40.37,-105.11,Reservoir's Edge Metropolitan District
67475,6,39.09,-104.86,Monument Junction Metropolitan District No. 1
67476,6,39.09,-104.86,Monument Junction Metropolitan District No. 2
67477,6,39.62,-105.13,Dakota Ridge Metropolitan District
67478,6,40.35,-104.97,Revere at Johnstown Metropolitan District No. 2
67479,6,40.35,-104.97,Revere at Johnstown Metropolitan District No. 3
67480,6,40.35,-104.98,Revere at Johnstown Metropolitan District No. 4
67481,6,40.34,-104.98,Revere at Johnstown Metropolitan District No. 5
67482,6,40.34,-104.98,Revere at Johnstown Metropolitan District No. 6
67483,6,40.34,-104.98,Revere at Johnstown Metropolitan District No. 7
67484,6,40.34,-104.98,Revere at Johnstown Metropolitan District No. 8
67485,6,40.34,-104.98,Revere at Johnstown Metropolitan District No. 9
67486,6,40.32,-104.91,Riverbend Estates Metropolitan District No. 1
67487,6,40.32,-104.91,Riverbend Estates Metropolitan District No. 2
67488,6,40.31,-104.91,Riverbend Estates Metropolitan District No. 3
67489,6,40.43,-104.85,Poudre Heights Metropolitan District No. 1
67490,6,40.43,-104.85,Poudre Heights Metropolitan District No. 2
67491,6,40.43,-104.85,Poudre Heights Metropolitan District No. 3
67492,6,40.43,-104.85,Poudre Heights Metropolitan District No. 4
67493,6,40.43,-104.85,Poudre Heights Metropolitan District No. 5
67494,6,40.33,-104.97,Ledge Rock Center Commercial Metropolitan District
67495,6,40.33,-104.97,Ledge Rock Center Residential Metropolitan District No. 1
67496,6,40.33,-104.96,Ledge Rock Center Residential Metropolitan District No. 2
67498,6,40.51,-106.87,Overlook Park Metropolitan District
67499,6,39.79,-104.92,Triangle Logistics Center Commercial Metropolitan District
67500,6,39.91,-104.78,Buckley Crossing Metropolitan District No. 2
67501,6,39.69,-104.77,East Bend Metropolitan District
67502,6,39.68,-104.9,East Virginia Village Metropolitan District
67503,6,38.99,-104.54,Grandview Reserve Metropolitan District No. 1
67504,6,38.98,-104.55,Grandview Reserve Metropolitan District No. 2
67505,6,38.99,-104.56,Grandview Reserve Metropolitan District No. 3
67506,6,38.98,-104.55,Grandview Reserve Metropolitan District No. 4
67507,6,39.75,-104.65,Blue Eagle Metropolitan District No. 1
67508,6,39.75,-104.65,Blue Eagle Metropolitan District No. 2
67509,6,39.75,-104.65,Blue Eagle Metropolitan District No. 3
67510,6,39.75,-104.65,Blue Eagle Metropolitan District No. 4
67511,6,39.75,-104.65,Blue Eagle Metropolitan District No. 5
67513,6,39.91,-104.83,Brighton Ridge Metropolitan District No. 1
67514,6,39.91,-104.83,Brighton Ridge Metropolitan District No. 2
67515,6,39.57,-105.03,Santa Fe Park Metropolitan District No. 1
67516,6,39.57,-105.04,Santa Fe Park Metropolitan District No. 2
67517,6,39.57,-105.03,Santa Fe Park Metropolitan District No. 3
67518,6,39.57,-105.03,Santa Fe Park Metropolitan District No. 4
67519,6,39.8,-104.72,Windler Metropolitan District No. 2
67520,6,39.8,-104.72,Windler Metropolitan District No. 3
67521,6,39.79,-104.72,Windler Metropolitan District No. 4
67522,6,39.79,-104.72,Windler Metropolitan District No. 5
67523,6,39.79,-104.72,Windler Metropolitan District No. 6
67524,6,39.79,-104.72,Windler Metropolitan District No. 7
67525,6,39.79,-104.72,Windler Metropolitan District No. 8
67526,6,39.79,-104.72,Windler Metropolitan District No. 9
67527,6,39.79,-104.72,Windler Operations Metropolitan District
67528,6,38.83,-104.86,Gold Hill North Metropolitan District No. 1
67529,6,38.84,-104.86,Gold Hill North Metropolitan District No. 2
67530,6,39.58,-105.14,Hogback Metropolitan District
67531,6,40.38,-105.07,South Village Metropolitan District No. 1
67532,6,40.37,-105.07,South Village Metropolitan District No. 2
67533,6,38.88,-104.84,Ellston Park Metropolitan District
67535,6,40.56,-104.99,Fisher Farm Metropolitan District No. 1
67536,6,40.56,-104.99,Fisher Farm Metropolitan District No. 2
67537,6,40.56,-104.98,Fisher Farm Metropolitan District No. 3
67538,6,40.55,-104.98,Fisher Farm Metropolitan District No. 4
67539,6,39.58,-104.86,INOVA Aero Metropolitan District
67540,6,38.83,-104.82,Catalyst Campus Metropolitan District No. 1
67541,6,38.83,-104.82,Catalyst Campus Metropolitan District No. 2
67542,6,39.52,-104.81,Newlin Crossing Metropolitan District
67543,6,39.65,-105.34,Pinecrest Metropolitan District
67545,6,39.9,-105.76,Lakota Pointe Metropolitan District No. 1
67546,6,39.56,-104.75,Overlook at Kings Point South Metropolitan District
67550,6,40.3,-104.95,Podtburg Metropolitan District No. 1
67551,6,40.3,-104.95,Podtburg Metropolitan District No. 2
67552,6,40.3,-104.95,Podtburg Metropolitan District No. 3
67553,6,40.3,-104.95,Podtburg Metropolitan District No. 4
67554,6,40.3,-104.95,Podtburg Metropolitan District No. 5
67555,6,40.3,-104.95,Podtburg Metropolitan District No. 6
67556,79,37.24,-107.67,Fox Fire Subdistrict of the La Plata Archuleta Water District
67557,79,37.25,-107.68,Skyview Subdistrict of the La Plata Archuleta Water District
67558,6,39.71,-104.79,Buckley Yard Metropolitan District No. 2
67559,6,40.23,-103.81,Bijou Metropolitan District
67560,6,38.88,-104.85,Vistas at West Mesa Metropolitan District
67561,6,39.11,-106.33,Pan-Ark Estates Metropolitan District
67563,6,40.08,-104.78,Murata Farms Commercial Metropolitan District
67564,6,40.08,-104.79,Murata Farms Residential Metropolitan District
67568,6,38.76,-104.62,Meadoworks Metropolitan District No. 1
67569,6,38.76,-104.62,Meadoworks Metropolitan District No. 2
67570,6,38.76,-104.62,Meadoworks Metropolitan District No. 3
67571,6,38.76,-104.62,Meadoworks Metropolitan District No. 4
67572,6,38.76,-104.62,Meadoworks Metropolitan District No. 5
67573,6,40.32,-104.92,Granary Metropolitan District No. 1
67574,6,40.32,-104.92,Granary Metropolitan District No. 2
67575,6,40.32,-104.92,Granary Metropolitan District No. 3
67576,6,40.32,-104.92,Granary Metropolitan District No. 4
67577,6,40.32,-104.92,Granary Metropolitan District No. 5
67578,6,40.32,-104.93,Granary Metropolitan District No. 6
67579,6,40.32,-104.93,Granary Metropolitan District No. 7
67580,6,40.32,-104.93,Granary Metropolitan District No. 8
67581,6,40.32,-104.93,Granary Metropolitan District No. 9
67582,6,38.33,-104.63,Andiamo Metropolitan District
67583,6,38.94,-104.75,Rock Metropolitan District
67584,6,39.8,-104.99,Quantum 56 Metropolitan District
67585,6,39.59,-105.11,Westend Ridge Metropolitan District
67586,6,40.08,-105.04,Spring Hill Metropolitan District No. 1
67587,6,40.08,-105.04,Spring Hill Metropolitan District No. 2
67588,6,40.08,-105.04,Spring Hill Metropolitan District No. 3
67589,6,40.08,-105.04,Spring Hill Metropolitan District No. 4
67590,6,39.92,-105.78,Sojourn at Idlewild Metropolitan District
67591,6,40.52,-104.99,Ladera Metropolitan District No. 1
67592,6,40.52,-104.99,Ladera Metropolitan District No. 2
67593,6,40.1,-104.51,Summerfield North Metropolitan District
67594,6,39.47,-104.69,Fields Metropolitan District No. 1
67595,6,39.47,-104.69,Fields Metropolitan District No. 2
67596,6,39.47,-104.69,Fields Metropolitan District No. 3
67597,6,40.1,-104.53,Vista West Metropolitan District
67598,6,39.08,-104.86,Conexus Metropolitan District No. 1
67599,6,39.08,-104.86,Conexus Metropolitan District No. 2
67600,6,39.56,-104.67,Piney Lake Trails Metropolitan District No. 1
67601,6,39.56,-104.67,Piney Lake Trails Metropolitan District No. 2
67602,6,38.32,-104.66,Wildhorse Metropolitan District No. 1
67603,6,38.32,-104.66,Wildhorse Metropolitan District No. 2
67604,6,38.32,-104.66,Wildhorse Metropolitan District No. 3
67605,6,38.32,-104.67,Wildhorse Metropolitan District No. 4
67606,6,38.32,-104.67,Wildhorse Metropolitan District No. 5
67607,6,39.67,-104.71,Yale Metropolitan District No. 1
67608,6,39.68,-104.71,Yale Metropolitan District No. 2
67609,6,39.67,-104.71,Yale Metropolitan District No. 3
67610,79,39.49,-106.05,"Breckenridge Mountain Metropolitan District, Subdistrict A"
67611,6,39.8,-104.69,Sagebrush Farm Metropolitan District No. 3
67612,6,39.8,-104.69,Sagebrush Farm Metropolitan District No. 4
67613,6,39.8,-104.69,Sagebrush Farm Metropolitan District No. 5
67614,6,39.8,-104.69,Sagebrush Farm Metropolitan District No. 6
67615,6,40.5,-104.91,Prairie Song Metropolitan District No. 8
67616,6,40.5,-104.91,Prairie Song Metropolitan District No. 9
67617,6,40.46,-104.92,Poudre Heights Valley Metropolitan District
67618,6,40.5,-106.86,Steamboat Basecamp Metropolitan District
67619,6,39.07,-108.63,Redlands 360 Metropolitan District No. 2
